,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
2703,US,48672223,R8T51ZW3RJ5JD,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,0,0,N,Y,so so ....,these mattresses are kind of a crap shoot. ive gone thru 3 or 4 of them some of them arrive and they have holes in them so they do not stay filled.,7/15/2013
2704,US,43388761,R3O6SRXSRWGL99,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Great Air Mattress,Ordered two of these and they both work great. They remain inflated. Had adults sleeping on it and they said it was comfortable and they appreciated the 20 inches of height as that made it easier to get in and out of the bed.,7/15/2013
2705,US,7138381,R342OY5DU6FLSU,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,0,0,N,Y,disappointing,3 weeks after receiving the bed a pin hole appeared patched it 2 days later seam busted making baffles uneven then bed busted 1 week later.,7/15/2013
2706,US,33632448,R35GCMC4YXXJIM,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Very comfortable!,"I ordered this bed and received it in a prompt manner. I'm not picky on what I sleep on, so I found this airbed to be comfortable. It's very easy to use the pump to inflate and deflate the bed. The air also manages to stay in the bed for quite a while. The only downside to this bed is that it's very heavy when deflated. However, it's a great bed for when someone has to sleep on it for short periods of time (you should never sleep on an air mattress too long or it'll hurt your spine).",7/14/2013
2707,US,41958579,R1EWQ2MA1W62C5,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,We love it!!!,We have been using the mattress for guests and even just camping out and it is really nice! The size is perfect for two people and it holds air in it really good. The next day we had to add a little more air in it but then again there were people bouncing on it and getting off and on it.  Overall we have really been enjoying it and would definitely recommend it.,7/14/2013
2708,US,23781373,RTEEL1KQP3G4Q,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,"Great beds, well worth the cost!","Ordered 2 beds for camping, they turned out to hold the air fine, only re-inflated a little bit twice during the 8 days. Would highly recommend!",7/14/2013
2709,US,46784722,R3576UG4CZNC1Q,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,3,0,0,N,Y,Queen's bed,"I like this bed, the integrated pump to assist in the blowing up and blowing out the air is nice, but mine seems to have a slow leak.  Where it's ideal upon set up, by the morning I have sunk in quite a bit and makes it really hard to get out.  Not to upset as it was the cheapest one, but of course I would rather not have it deflate over time.",7/14/2013
2710,US,16503441,R3G819TE9W9XBL,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,0,0,N,Y,Great for guests,"Pros:<br />The height of the mattress makes it almost feel like a real bed<br />Integrated pump and plug make storage and inflating/deflating the mattress easy<br />It is very comfortable, and you can adjust the air to your comfort level<br />Inflation is relatively fast<br /><br />Cons:<br />The mattress slightly deflates over night.  I still think the mattress is comfortable, but it may bother someone who is very sensitive. We've used the mattress just 3 or 4 times now, I assume the amount it deflates will increase with time.",7/13/2013
2711,US,26327097,R1TSFFXVEBC65X,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,0,0,N,Y,Would Not take the chance again.,"I purchased in hopes of using this as my bed in my new home until I could move my bed in.<br />It inflated lopsided.  One side was higher than the other.  Being single, I made it work for me as it was better than the floor.  However, this was a huge disappointment. The purchase price got me only 3 nights of sleep on it, before I switched to my recliner that came.",7/13/2013
2712,US,14089717,R26V3PU8XNS0M4,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,3,0,0,N,Y,Comfy while it lasted,"This air mattress was very comfortable and was nice for my fiancé and I too sleep on. We didn't have to worry about him catapulting me if he sat down or wiggled through the night. The only problem is we took it with us tent camping in the Utah desert with temps above 100, and the mattress seems to have stretched out and not hold air in very well now. We've checked thoroughly for holes and nothing. Only for indoor use, as the label says.",7/13/2013
2713,US,51738070,R10GGV48ST37CL,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Very good,We bought this for our son's NYC apartment so that we can visit him more often.  Very impressed with the quality and how quickly it inflates and deflates.,7/12/2013
2714,US,44054785,R1TSQ2W3OIGYAH,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,0,0,N,Y,"Better than average air mattress, but still an air mattres","This is twice the height of a regular air mattress, which my guests love! It blows up super quickly at the flip of a switch. That being said, guests have had to re-inflate once during the night.",7/12/2013
2715,US,51813121,R1XKTJ69KM6CTC,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,1,1,N,Y,great buy,"Great buy used multiple times, Good quality sturdy for an air mattress, Like the built in pump.<br />would buy another",7/12/2013
2716,US,21012866,R1G471U7JFLQ56,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,1,1,N,Y,Great blow up bed,Looses air daily which is normal but overall a great bed has the feel of an actual bed being so high up,7/12/2013
2717,US,29732260,R2LNFBE91V4GAP,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Love it!,"The air mattress is great!  It comes with a built in pump, which makes it so easy to inflate.  The bed itself is very comfortable.  I ordered it because I had family coming from out of town.  I ended up sleeping on the air bed and I am very pleased with it.  My daughter has been using it when her friends sleep over, so I have been able to put it to good use.  It is a great value.",7/12/2013
2718,US,21635702,R72RB25WD2EGK,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,1,1,N,Y,Very convenient,The built in pump is very convenient.  You don't have to remember to pack it and you won't ever lose it.<br />The bed is huge and tall.,7/12/2013
2719,US,24816170,R37Q4ED6FKQCKL,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Great Bed,"This bed quickly blows up to any firmness you wish. Slept on it for a few nights straight- yes, it's still an air mattress, but more comfortable than most!",7/12/2013
2720,US,47558220,R1JN1JE4OXUP34,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,0,1,N,Y,Camping Comfort,This is airbed was brought to replace a lower Queen airbed.  After receiving the bed we blew it up to give it a trial period no problems with blowing up and maintaing the airbeds  firmness.  It is perfect the height is great which is why I purchased this particular bed.  Looking forward to my next camping trip,7/12/2013
2721,US,12117726,R3SBGP0NGM6F6Q,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Very good deal,"Love the fact that it has the built in compressor that inflates and deflates the mattress.  Like the fact that it's tall (as if you had a box-spring underneath.  You have to adjust pressure the next day after use but hey, it's an air mattress right?  Good quality for the price.",7/11/2013
2722,US,35448912,R1AHVPAUGYR7QC,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,1,1,N,Y,Great,This inflatable bed is terrific. So easy to inflate and deflate. Very comfortable. Holds the air all night. I slept on it for several nights and it was great. It is high enough to easily get in and out,7/11/2013
2723,US,24472608,RJD3X09MFT9BQ,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,1,1,N,Y,Intex Raised Queen Airbed,"I have been using this air mattress for just over one month while visiting at my daughters home. I shipped it to her for the express purpose of my visit. It inflated in about five minutes. I've only had to add a little more air once in the month of use. The adding air, or &quot;topping off&quot; process took less then one minute. I can't believe how comfortable this mattress is. It's raised high off the floor. Description states 22&quot; but we measured it fully inflated and it's more like 25&quot;. The height makes getting in and out of this bed effortless, which was my biggest concern.  I recommend this mattress highly. I am buying a second one to keep at my home for guest use now that I've given it my stamp of approval. This is the best fifty dollars I've ever spent on Amazon.",7/11/2013
2724,US,28610807,R2NE91STFO4EGD,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,1,1,N,Y,"Confortable, affordable",Great mattress for the money.  I would definitely recommend this to anyone. You won't be disappointed!  I know I wasn't!!,7/11/2013
2725,US,13062177,RYP691Z0XP1ZY,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,1,2,N,Y,Piece of garbage.,It's all lumpy and leaks. I threw it out. I am upset that I paid for this piece of crap.,7/10/2013
2726,US,37503614,R12WJF7E3A1BKR,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,1,2,N,Y,dont buy this,"this is my third one , I use them only once a year on camping time 2 days, it is leaking...<br /><br />not worth the money",7/10/2013
2727,US,28927909,R3CBDH7UYXHJA5,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,1,1,N,Y,In-Laws Loved this,"This worked flawlessly. Very little air loss over time. Very easy to set up. Fitted sheets stay put OK, because of the ridges, but not perfect (to be expected).",7/9/2013
2728,US,50105511,R17NJUB4NTK0U9,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,1,1,N,Y,Amazing bed at any price,"I bought my first Intex Raised Downy Queen Airbed with Built-in Electric Pump last October when my entire family was headed to my house for Thanksgiving.  I read the reviews, and was still a bit skeptical that a product so much less expensive than the &#34;high end&#34; name brands was really going to be that good.  But, the price was right and I knew I would only need it a couple times a year at most.<br /><br />My brother and sister-in-law, both of whom are pretty particular about their mattresses, LOVED sleeping on this air mattress so much that I immediately purchased one for them as they always have more house guests than they know what to do with.<br /><br />Jump ahead to now.  My original air mattress is now my everyday bed.  I have to add air every 3-4 days - not much, mind you, just about 30 seconds of pump time - but I sleep on it DAILY.  That's how much I like it.<br /><br />In addition, my family is all converging on my parents at the end of this month.  So guess what, I just bought another Intex Raised Downy Queen Airbed with Built-in Electric Pump and had it shipped to them.<br /><br />So there you have it.  Three air mattresses for less than the price of one &#34;fancy&#34; bed, and I wouldn't have it any other way.",7/9/2013
2729,US,21041316,RMEZWYC8GJTVF,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,much better than expected,Mattress was much better than expected.  I couldn't be more pleased with this purchase.  This was an excellent value and superior quality.,7/8/2013
2730,US,33876047,R3KF8Y7CJ1EWSN,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,3,0,0,N,Y,Uncomfortable,"This mattress has some good points: it is very easy to inflate and deflate, it does not lose air and it is very tall, so it does give the feeling of a real bed in that sense. However, I found it terribly uncomfortable because of the bumpy upper side (like most air mattresses). I had already bought a similar mattress in the past. The other one had a memory foam on top. That made a big difference, as the mattress felt like a real bed and it helped keep me warm. This one does not have the memory foam and it feels terribly uncomfortable for that reason. Bad choice, I am afraid :-(",7/8/2013
2731,US,13951713,R25UYMUGF9W6JX,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,1,1,N,Y,Wonderful purchase,"Me and my fiancee purchased this for guests at our home and were surprised at just how big of a hit it has been. It is easily folded stored in the bag that accompanies it, and it takes only a minute or two for the pump to fill the mattress with air. It sleeps two people very comfortably, and the raised design allows the bed to be high enough as to not feel like you are sleeping directly on the floor. I would and have recommended this bed to others!",7/8/2013
2732,US,40639819,R14NNWO0Y2GWB3,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,1,N,Y,Good mattress,Bought this for camping and guests.  Inflates quickly and easy to deflate.  Going to purchase another one soon for my camping stuff.,7/8/2013
2733,US,47725104,RP8K07WE110XK,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,As Advertised,"pleased with this purchase, timely shipment, product is sturdy and well made.  Just what I needed for overflow company, built in pump is an added plus.",7/8/2013
2734,US,47909796,R38Z2HLRZIYQV9,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,0,0,N,Y,Good product,Well we slept on this airbed 4 nights in a row and it was very comfortable it did loose a tiny bit of air the first night or it just stretched out because of being new but after that we had no problem so far. We would buy another one if needed great price for the product. We put two blankets on the floor so it woudnt get splinters and two on top of the mattress because the air in it was cold.,7/8/2013
2735,US,52469302,R1RST2CGDCU80V,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Great product,"It was delivered quickly, although I had super saver shipping, and it worked as expected, autofilled and autodeflated effectively and fast, comfortable and my queen sheets fit perfectly.  Packed up small (my brother rolled it tight like a sleeping bag) and for the money I paid I feel like I got a great deal.",7/8/2013
2736,US,17031494,R2UDZKH7UOITTL,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,2,2,N,Y,Inflates and Deflates at my command,"Picked this inflatable bed for an extra bed prior to a family visit. Tried it out before they arrived. A dial on the included electric pump allows you to dial inflate or deflate, using the pump to do all the hard work. If you loose electricity and have a 12volt, battery pump, or foot pump on hand, a hole in the inflate/deflate dial allows you to still inflate deflate, although I imagine the foot pump might take you a while to get this bed firm. Without using a stopwatch, I am estimating about 5 minutes to inflate and 5 minutes to deflate, using the built in electric pump. I found the firmness to be comfortable and supportive. When it is all blown up its double height allows you to climb into bed, not crawl off the floor, like the older style inflatables. For the price, I felt this was a great deal and even comes with a carry bag for easy storage. Just make sure you follow the folding directions, in the package, that show you how to fold the bed to get it into that bag. Also, make sure you use the pump to deflate and suck all the air out,because that will help you with the folding and storage. Enjoy.",7/8/2013
2737,US,39096972,R16WPHBH0Y9Q3D,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,1,1,N,Y,I am happy with this product but I can't tell you how to live your life.,"All I can say is that this airbed met and exceeded all my expectations so far. However, airbeds are apparently a sensitive subject for some, based on the myriad complaints and lamentations among product reviews I saw whilst I was shopping around. At the end of the day, the fact of the matter is that you have to look inside yourself and decide what you really want out of an airbed. Make the call and go for it.<br /><br />Reach for the stars and grab hold of your dreams. You can do it. I believe in you.",7/7/2013
2738,US,44995564,R2Q7XZVXGTB5SD,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,0,0,N,Y,It Stinks,"the directions say the first few times it may lose air due to stretching, but bed constantly loses air. We have tried this about 5 or 6 times and it will not stay inflated even for one night. With the 30 day return policy you don't have enough time to try out the bed to see if it works correctly. it really is a lousy product.",7/7/2013
2739,US,29837439,R2TZYJ3HW6BTZZ,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,3,0,0,N,Y,my 2nd one already has a slow leak,"i was giving this bed a try for a second time, but i guess i got a little excited and was too rough on it. idk, it was just sex and now the bed goes from stiff to soft in 2 hours. if you buy it, dont move around that much on it.",7/7/2013
2740,US,45794521,R3UMX165SNBXXP,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,2,1,2,N,Y,All Wrong For More Than 1 Night,"After the first night using this product my wife and I awoke to a slightly lower bed than it was aired up to. We assumed it was due to stretching as it says in the description, however, the second night we awoke on the floor in the middle of the night and grabbed some liquid dish soap and a sponge and got it extra sudsy to check all the seams around the bed. We found that 3 holes already appreared in the top section of the mattress right at the lower inner seams of the bed. After some mattress patching we attempted to use it again and we slept through the night but again awoke on a lower mattress. Once again we checked the seams and found that 2 more holes appeared in the opposing upper inner seams of the mattress. after 5 months of using this mattress we have spent about $30 on rubber cement and patches and all of the upper inner seams have had holes in it. If you do decide to purchase this I recommend purchasing enough patches for 15 seams or so give or take a couple. better even to just go ahead and patch all the seams that are not rounded corners and be done with it. You will also experience bulging as weve come to call it. The mattress will separate from its inners and create an inner tube like appearance and eventually itll be a giant donut. We are still using it but have decided to seek a better air bed as we use it a lot. Found Leak Resist and Strech Resist with SimplySleeper. Ill give it a shot and review in a few months.",7/7/2013
2741,US,14142903,R3JS0CI91P4PC,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,0,0,N,Y,Intex raised bed,"Delivers what it promises, very quick in inflating....deflation takes some time and effort but thats the case with all raised beds....:-).",7/6/2013
2742,US,31809926,R1SVY7LE4E96UZ,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Almost like home!,This is the closest air bed I've been on that reminded me of my own bed from home! Very plush and nice! Highly recommend,7/6/2013
2743,US,19961665,R2QJSS6K2MVV8H,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,0,0,N,Y,great product,"I enjoy this bed, no problems so far and of course as soon as i wrote this the next day one rows that go accross making one big row. so I am not sure on what to do, I guess i'll order another one.",7/6/2013
2744,US,23349901,R31CRWAHKGBB50,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,0,0,N,Y,not worth the purchase or time,"Got a hole within A week and a half. Used patch system given, still deflated. Cust. Serv sucks. They tell u to cut the mattress and send defective piece back before they will send a replacement. So if u live in a new empty home, they dont care that u have to sleep on the floor for 2 weeks while u wait for the new one. No expedited shipping for paying customers. DO NOT RECOMMEND. Is not the best product. I have to put air in it everyday and lets not talk about the back pain now for waking up nearly to the floor.",7/6/2013
2745,US,7409116,R2DO9KGQPFVNIJ,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Good buy!!,We took it on our Church mission trip and it was very comfortable especially since it was raised.<br /><br />Will recommend it!!!,7/6/2013
2746,US,47983145,R25ZIL8PW5J8LV,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,N,Great airbed,We had a couch that made into a bed. Was going to buy a mattress but decided to try a airbed instead.It was very comfortable and for the price it is a good deal. I have had to put air in it only once since I set it up.,7/6/2013
2747,US,31557169,RWIUA3QXX31NS,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Awesomeairbed,This is just as good as the brand name airbed.  We took it camping and it was awesome and now I will use it at home,7/5/2013
2748,US,24146307,R9BFLHVWDWKDI,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Great spare bed,"We have had one of these beds for 8 or 9 years now and it still works great.  I bought another for a friend and they like it too.  I wouldn't want to sleep on it every night, but for the occasional overflow guest or a night at the ranch, it works great.",7/5/2013
2749,US,25205775,R1FKJE4B40UYAV,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,1,N,Y,Feels like I'm sleeping on a regular mattress.,"I bought this airbed to use in my new home until I find the bedroom set that I want,  it's so comfortable it feels like a regular bed it allows me time to find just what I am looking for.",7/4/2013
2750,US,10728092,R91NSXUQY8UXI,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,The bed is so tall!!!!,"I have a guest room that I was looking to put something temporary in for family when they come visit, after looking at countless reviews on Amazon I decided to try out this bed, I had slept on a similar bed by Intex once at my mother-in laws and I was pleased so I gave it a shot. The bed was so easy to set up I love the built in pump, makes life so much easier to inflate and deflate! And as it was inflating it kept getting taller and taller!! Once all the sheets and pillows were on you would not expect this to be a blow up mattress which is great, my mom was the first one to test the bed out and I was worried because she has had 1 back surgery already and is working on her 2, so comfort was a big issue! However I was really happy when after two nights she said the bed didn't hurt her back and it was actually more comfortable than her bed at home, overall I'm very pleased with product and its price!",7/4/2013
2751,US,24674274,R3478E2WHYJRPN,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,0,0,N,Y,Very comfortable guest bed!,Really a wonderful option for a guest bed!  This bed is very comfortable. It inflate vey quickly and did not deflate with weight.,7/4/2013
2752,US,24430810,R39P0DHDJQEZFW,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,1,1,N,Y,good enough....,"I like blow up beds, but they aren't all the same. Most of these beds have similar problems. They all start to sag after a while, so if you're looking for a Sleep Comfort Mattress and have back problems, and like to complain...just don't buy a blowup mattress and you won't have blowup mattress issues. As far as THIS mattress goes, it's firm and when it stretches out (as a normal blow up does), it still keeps it's shape. Once in a while you have to top off the air, give it the ole 1-2 for 20 secs, no big deal. I have yet to wake up on the floor...deflated.",7/3/2013
2753,US,20073115,RA99QVOQGHRJF,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,3,0,0,N,Y,Works well in a pinch,"My husband and I purchased this air mattress to hold us over in our new home until our moving truck arrived. It inflates quickly and retains most of the air throughout the night. It is much more comfortable if only one person is sleeping on it. With two people, you each roll towards the middle and it is not great. It was certainly cheaper than staying at a hotel and I will probably use it for last minute guests.",7/3/2013
2754,US,16188524,R2IAN2Q1RVX6EW,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,2,0,0,N,Y,Holes everywhere,After only a couple of weeks the mattress developed small holes which allowed the air to slowly come out...bad choice.,7/3/2013
2755,US,6203082,R2OK8NWK2WRTH2,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Great sleeper!!!,I have been using it every night for the past two weeks and haven't had a bad night of sleep yet. It hardly leaks any air either. I refill it with twice a week but it only takes 20 seconds with the built in pump so it isn't bad at all.,7/3/2013
2756,US,30648207,R22N1T1SS5A2BC,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,0,0,N,Y,Lost air after 2 uses,I blew this mattress up for the 3rd use in about 2 months and after 30 minutes it was completely deflated.,7/2/2013
2757,US,10823351,RVAB1TDNEARV2,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,0,2,N,N,WASTE OF MONEY,"Anyone interested in purchasing an air mattress would be better of using the cash to sew a bed together of cash over wasting the cash on an Intex product. I received one as a gift and it sat in its carry bag for 6 months after I got it before I could use it camping as I live in upstate NY and we don't camp in winter. Of course by then the warranty was obsolete and Intex wanted nothing to do with addressing the issues. One of the seams kept coming apart. I attempted to patch, glue, tape, silicone, etc etc etc. Nothing worked! After about the 10th use and last time I chose to wake up on the ground I decided to drive to the local dump and get rid of this waste of money. In all the garbage of an air mattress cost me about $20 in repair stuff that didn't work, $6 in dump fee's. Not to mention numerous nights of waking up on the ground as this substandard joke of a bed held air about as well as a human holding their breath under water. That's about the full amount of time an Intex bed will last before it starts to leak. Save your money and stay away from Intex.",7/2/2013
2758,US,11304140,R2L3ZWWO6WVPIZ,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,2,0,1,N,Y,nice but never held air,was nice because it had a pump built in but it would loose air and had to pump it back up every night. so sent it back got a full refund,7/2/2013
2759,US,48492624,R18BCA4BYUCD68,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,2,0,0,N,Y,Product Not Durable!!,"That sounds wrong since the bed is holding up fine, but the built-in pump has broken after only 5 or 6 uses and INTEX says &#34;Too Bad! It can't be fixed.&#34;  We won't be buying any more of their products.",7/2/2013
2760,US,47062405,R36XP3DITU6BLQ,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,1,N,Y,I would buy another!,"This is by far the best air mattress that I've ever purchased. The price was right and it serves as a bed in my spare bedroom. Each guest has commented that it doesn't even feel like an air mattress. It's easy to fill, just plug in and flip a switch!<br />I couldn't recommend this product more.",7/2/2013
2761,US,44030146,R3JW960FY8MKBQ,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,2,0,0,N,Y,"Loses firmness overnight, one section of top stitching has let go, leaving a long lump in the bed","I bought this bed after good experience with a European version of another Intex model.<br />Our previous bed needed re-inflating daily, but was ok through the night. We used it for guests.<br />We bought this one as a temporary solution during a relocation.<br />This one needed turned on a few times a night to keep firm.  I used it daily for 10 weeks.<br />Yesterday one of the top seams burst so there is a long lump across the top of the bed now.",7/1/2013
2762,US,7585282,R151UUL98DN0D,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,3,N,Y,I REALLY REALLY REGRET BUYING  THIS INTEX RAISED DOWNY AIRBED,I BOUGHT IT  AND BROUGHT IT TO ENGLAND FOR MY SHORT VACATION;<br />BEFORE I WAKE UP IN THE MORNING IT IS ALL DOWN. I WISH I DID'NT BUY.<br />I ADVISE THOSE WHO WANT TO PURCHASE ONE TO BEWARE. IRIS,7/1/2013
2763,US,12012045,R119G3EJPJ9R4B,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,0,0,N,Y,Comfy and worth $$$,"Great product, very comfortable.....slept like a baby. The price is affordable too.<br />I will recommend this product to all who are looking for air bed.",7/1/2013
2764,US,12637245,R2CQRKKVT6SUGG,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,0,0,N,Y,Poor craftsmenship,"I purchased this thinking it would last at least a dozen times - I know air mattresses are not known for their reliability. It was used once in 2011, we pulled it out in 2012 after a few months and it did not keep the air charge. A year later I found a hole and tried patching it but did not help. Not satisfied and never wasting money on an air mattress again!",6/30/2013
2765,US,13453260,R36HFT8BVKG5UO,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,0,0,N,Y,Short life spand.,"I have this for less than 3 months, I've taken very good care of the product and never over inflated it, and followed the instructions to the letter. Yet, the condition of the air bed has deteriorated to a point that it should only reach after a couple years of use. The top part of the bed is popping at the seams creating lumps that make it difficult to sleep on without waking up with a sore back. I tried to exchange it, but apparently am 30 days out of the return/exchange window. Won't be purchasing another product from this distributor. 1 star.",6/30/2013
